tx_hash,gas_used,gas_price,gas_cost_in_eth
0xf7e79f52f362e2f797e1ed5c00c760423ebfb7f36bf01419241545cf9e43ba13,280300,53208612489,0.0149143740806667
0x06bdff36170e460ab027604ba7a25c8d7dce70e7818a22fa28ade1a3e4ff859c,243128,58935272923,0.014328815035223144
0x7aee7e52bae88aecf241364d35b469360dc0d4a6eef1e80d981a9be7789448fd,235202,54417545319,0.012799115494119438
0x6000cc5591b86a5c5b9897e6cd10c14b993e98a01d7969f3a0bd78b35ac799da,270656,58933703508,0.01595076045666125
0xef9c27293adc7b632ee387c23710b1ec9b1a17f88c51b9e41c0627df369bdeda,270612,51001610523,0.013801647826850076
0x35d97f82436c54caaa3c64462a4b5333efc62afbd668a30ab8ebb4ab3f7d1fd7,222873,51507555723,0.01147964346665218
0x760b17ad4adf095dbbe860c8e3797f188fe96c36fa24d0f38be70c5691f2dec8,281028,56019539956,0.015743059274754768
0x14ecd9f14f0ba1fe17dc9ec0d29acdd1b3267245363cc4d5ab7cf4c1f6a14a11,265538,46411458357,0.012324005829201066
0x6a8309297bcdcfe3aa6dc514376bc5aa25e200e8d212f7cc25d969533a6b1d36,227045,48800101650,0.01107981907912425
0x4b0bc049209b501ebd104df690e739683fee8569dc1287ea1bae664d585ead24,257401,72858561984,0.018753866713243583
0xf3186e8bce02c05e8627466ad9c4b4d708d92af4db6ce70e098c6b29e97aff90,227045,79116616438,0.01796303217916571
0xf5bc7cce6a4a155f59caaf8240bfbd2f1ccb670608aafbde3d70fe39cd53320c,236268,49659357966,0.011732917187910887
0x3db60795572e019dd60904ce71b64e6dfd06616a355d64ad5d1438d7bf2f8c14,227045,51321985653,0.011652400232585384
0x80935c664f5d1f175a8e81287fd445cf7cb51a150ad71fed9da28454886192f0,227045,60195621691,0.013667114926833096
0x17629ad196f7d600a9b9f2c22a100ed5a3f1ae2312595e0582f86eae79b616f4,227045,45239800939,0.010271470604195256
0xb9c06f11c59e972aa21aecabfd7923adfc229e965cb2c79c86e4eec812683aae,274964,46736056672,0.012850733086759807
0xf9c95d9ad184f3a5a21e97c86285b06eabd545780b3d18f727cc125fecc90d68,287574,46025334066,0.013235689418695884
0xcf36f59a23ad875d9b9cc75f1b77d08bf2ab92ea42ce265db0f7b66f746c8afa,222849,51182957010,0.01140607078672149
0xac1ae6d6a136c7a02f8daa0bb51425a2fcdd58ae60004557663f681a0c03ffd4,250768,51732521510,0.01297286095401968
0x6a0385bcf31c934f1ade4c5687b8d5864d0b4003909667fb8932c6ad34070733,252197,46213827535,0.011654988662844395
0x20248885a71a07adbcde32d43ca107a80ea91fc8a83a8bf6240b54c29395da70,193052,30524953334,0.005892903291035368
0xec79500cdf1dafd5b6033be6001fdc72ab8d57c51fd4a06b11d91ec9947ef31d,181872,32378754370,0.00588878881478064
0xa1eafb44dbff9c9dfa3985e20b733e6351e5b19b622c8ab3b6bee9726ce85f6e,177159,32385529994,0.005737388108207046
0x9a5a44b40b157ea20773b965c069ea2790b07e0746da66c96b2b1dd2475a7b8e,162952,33261580043,0.005420040991166936
0xe00377da62bf456134cd32fa6abf7b8788b599e019e6b169c26d2d75b410847f,189412,32496104698,0.006155152183057576
0x0865e76ee16a47aad767b59d65ac9f777dcf6d147043d5fcf8d7ae14ad3985ef,193064,30016069587,0.005795022458744568
0x6edbafd42e6ca0a3e28e34c2c6579306e433475aebc03a0fed3626075ecbb9f5,272378,47671406286,0.012984642301368109
0x99fb32574923414c3aa946319e23f2531125fb2692f96b73a81ee4b0a81ea9a9,171295,30401207113,0.005207574772421335
0xcc9f481c97732a31f304d30fd359a8e426cd06671f8e8a66e5118adcf366d315,227045,45147392548,0.01025048974106066
0x03e1965a57bff1774eb3e3f12be6492ff0a2bab998a95b01bd657920c632711a,177159,25255819932,0.004474295803333188
0x4a96a5279c10f7d259bb423e675e6d04b962fc9047044baa53590108f47284e3,227033,43243599843,0.00981772420315582
0x6288b303dd31e9bb59dbfd0d1dab7436f2c356834283f5039f9aec3b7dd057f1,222873,51734588935,0.011530243039710257
0x9bac96f9c66c51a576a9f32d3bf171c9b611a951b6aa9d5b9437eb341b1c7602,244660,46065825613,0.01127046489447658
0x55d11cc0dadde6b71119b76895be773aaad472fec543e487378384592b9023c2,222837,84802879423,0.01889721924198305
0xb6445482f6fe4f9c234272d8299ffbb89af6b4e5ccbe578e6c95975cdde78ffc,252767,73383034569,0.018548809498902422
0xda1da94a59aaeed4226c2d2b6692befdb1432e50adae53249e24a91d6861ff00,227045,74578349859,0.016932641443736657
0x08fbf038edc56e3420843e546a278f5a62bb8f2a34459b11e3449669214e10cf,233253,92813371900,0.0216489974357907
0xdb62b766c1547f2d626834192400b7143fad9afe0c301d6a17ce9c1dbd282012,283569,84761063767,0.024035610091344424
0xf8200fb17535f3959937e236153ffe10904dd4da958054cf7719974f450a2bf7,227834,61941624891,0.014112408165416094
0x7844d9bfe5a4cc94e26f8859bae7c47e03c05ac9f1f2c0b7003c9092a446a8de,237452,68930973487,0.016367797516435124
0x690ac7b289dfe804b6411cfb024187f6cf5c3db910fe55ac651c2d28fc24da22,226338,96820747813,0.021914214418498792
0xb42b36edde0814c832394e95fb59ac653b3e31875fb30f1a0f08e6ca5021c166,227045,77233388524,0.01753545469743158
0xbc65464ee90bd03cf71a751a68897fafb00ffbcb0f71cfd1505cb114d23968af,222825,85897576227,0.019140127422781275
0x2a10d15a6182f360a41d9ac10d04838f3cddb372aa88bab2bd2adcc63b44e2b8,244496,109775153685,0.02683958597536776
0x2f82e002e7487cd02e49f02914d39ddc8590b1dcc8dc813a92f14d23e853a371,191452,121830192270,0.02332463397047604
0x7b27669858654cd2dadb7683f6bc7fbd296652eaa8c0f77c2dadf7d3d1d43dd7,295082,111829273452,0.032998805668763065
0xbbeab473ae67eb28d81bd55f40467f8a17c4675fffd32b25965f27d46e580b08,267453,85713474569,0.022924325913902754
0x53e752b145b23d6e6d7af0b001e83c18634d6eac456c9273aaa42492db90380a,230092,109093007668,0.025101428320345457
0x0a75ebf9648bd4d1a98b7359b5609952f94a7f4c0b6c4f3a2ff1e35c5697b728,279680,111096880368,0.03107157550132224
0x54a8252f91f2f3d04f5ef9add28cdf4822a8cbcdf625e44950f3abdbfd7ba1c5,204706,62846563600,0.0128650686483016
0x02242311eba70003467652bfaf4baf398038ed864d4db76dcf5b62700cc8d00e,177053,59026178913,0.010450762055083388
0xb0a720035e8629806fcb130d9ea0d4d13f8c7cf1ac065e631f72f4b0c73cabe9,210500,60589151103,0.0127540163071815
0x94f3869239b99675cb15f6eee80161aa97bdfa58a35b8dea4b482d149aa355ac,227045,90636252015,0.020578507838745676
0x4ed8f6068600feaa4ef86eb7631416897b9191f9d3639ba26c14560a585164f6,228000,116550044053,0.026573410044084
0x17e46e920b39e8e80040dcc526b597fe2021ac677fcd0ec6723250736d957386,246376,121009653346,0.029813874352774095
0xc69e54a799de451525f173d13a56eb16524a2163d528f94be57bdaba38c59328,177063,73332321522,0.012984440845649887
0x9bddaef74578eb4ac422893d4c63a4a09c6b5168205a763b3e6d06b7851891bb,287574,86928836061,0.024998473101406016
0x2fd4967181b2f88fa06300644a8e4aa582ba7a1f8a5cbe79543c9a9d12291d33,232488,112622653087,0.026183415370890455
0xf87656499c65ec2da3fceb1b25a3abfe99b7c83cf061d9bab5daedc6f0047501,222849,123814815930,0.02759200791518457
0xae8bda3d9aea64c0f075ea6827e5a1dbcff5766dde04fcfeac1c9775781056a0,232044,147084769270,0.03413013820048788
0x5593f3ad67dab0d3440071c5feb4f6c81413b3f0c1844f45255528f572feac37,171980,66303891921,0.01140294333257358
0x0d116b2ffb167cb654198d3f607935917268f13c311f0b2ebc9efbb1fb23e04c,227045,108602583537,0.024657673579158164
0x5830e0a839ec291935e007cc9a2f719b3f18ebd9e218470ebbcf9a073d339238,252217,120953850991,0.030506617435397048
0xb47d7f11e19687b1c469e6727aa55edff9309546517962b60f587e61c934383a,290776,101809363017,0.02960371934063119
0x1a9599de47b60a3e86f59e835f4677135fa352fb8fe85f42c1fc7da068f70c84,256918,139213641213,0.03576649027316153
0xba0a09260fb3a44cb3dc9370f843ab19c3ab36cb87387d65c59e735e24ef1574,180185,42413947269,0.007642357088664765
0xd15c49c97d808a42354f4bad234e0f7ad413eb21edc5ff0bc498ff77d06af984,269028,60251969586,0.016209466873782406
0xb6b7d005bdf5de04b67fd062fee8fcfbd62276de469152406657ae2a0f762c78,210406,86270507014,0.018151832298787685
0x7e7e243e40efeee0ab02083bb60477e1fecdb6f8cdb850c3172ef255fa9d225a,184433,45242829144,0.008344270707515353
0xd5a8256e3d7fb45ac99ec28157d507f682c1bb16f62c4a7b4a3a7b0b68469a16,245195,58026917731,0.014227910093052545
0x44ab4347802fd76b0ae94051ef7f23ec98a48f7088cfc19c0fa88877bd17c654,191248,41921970316,0.008017492978994368
0x2b05fc3d8469be6984ebb06e822f4a59f2966017e6d3df41c51b7a7f46c04938,201664,33593665647,0.006774632989036608
0x4ad56905a929e4da4565d6a39a0392209619b6bffe99668edf157643a9f5daab,201664,35683228142,0.007196022520028288
0xe85dca26b967f20c0e3ef32e3c19db255a57bd936097b6cbfb5b1be4cbdb8cd1,224606,65924936392,0.014807136263261552
0x0c4bade6b084d55b18d2c9a00a76a726dc8305ec4dec99ef055d7f8856501d3c,249487,51691050619,0.012896245145782453
0x74fdc9968aebd8ce47ea2d3c7bbe1c32d9885b4e747ee8c413808448d4107ea3,189919,34883340484,0.006625009141380796
0x1066802beeddb44e30c4a20401a819fb7d85fcf9ef768a7f84edf1d8bd50ec52,215751,53854996816,0.011619269418048816
0xd56e428195765338249682d04c7cb990656701d64f2f773062eae472859807f1,288611,62984122134,0.01817791047321587
0x9835d2c3f387b0f80487ba9f45d1f8bf428bc3d5bdf2de0b9c3308cd8a7768a4,287550,59581467388,0.0171326509474194
0x8f4e93dcaf117f081ecfe8bef3aef357c28264068c224a197b018bcd0b3f6b83,227045,66577694796,0.01511613271495782
0xc9a895b594679da1a28fa0640cf250e9a109f5332959089b79e9b71677285bf0,222849,68015095029,0.01515709591211762
0xccee1d6858e66439a6e8548578b9a33adeedb39483a7402569bdbedb6e37574b,238378,56139037801,0.013382311552926778
0xd6492a3b41f12d5bcccf740658099b826ad474ffad47727b72934bbff55359d1,215787,49222029799,0.010621474144236812
0xf1b523a97ecdef5fd683503767e98bf6aeb470a6ce25a3ec46eaf5beac9ea2e1,263292,46722210874,0.012301584345437207
0xef9f04a883901675fb3374c15f3ec25e79399ec6a45ed993213d9229317137d6,177159,34059031594,0.006033863978161446
0x07a94cadc8184033a1af6eb0cc0f87daf84945dc8de9329d4d4f8571c8f84b39,179182,46631597632,0.008355542926897023
0xb99ff02363c444a241d9f734cc71c0eb640cf738b8097a35775af675528bc47c,215751,49050518266,0.010582698366407767
0x3ee8bbc62d561428a2de41c3991e10d531bd282dc5bf4ae5890b219554dcbb8d,206878,35085345118,0.007258386027321604
0xf7fae4ce1f2c2a946e1fbffa589802da3653dce78c6be2b8c1899b918c11869e,219843,51613229766,0.011346807271446739
0x68881b2ea0e8db57d150bcea58cef5ad6fbd2fb0022474107e1c9c2d73543943,227045,81132588324,0.01842074851602258
0x67721181e6528b65b8b1c524085cc43c8cb8e5b71f7fcadd71ab6ec5a543a32f,249452,55150595136,0.013757426257865472
0xf29856fc87cba255f8a1bd653ce5c257e7601bdcb0eb56494cb0213527e28e5d,219823,55962696100,0.0123018877447903
0x93716b3fe2df0c843bd2654bfced36a27c7940c9f0500e9c1c4af1a7d849a750,277046,39683717317,0.010994215147805582
0x20cd248a9dcf09e19197b1edf57e9a01708612d4b704c5c16b83a5d8ac81b1fc,227045,55676296807,0.012641024808545316
0x5d563b68e80bc1de591ebdc1ec46a725cfc77bad38dbacd1bf9f35c79a6c09bd,280514,61107549858,0.017141523240867013
0xc40e11cc16d6b3b8c8ed94b047587d097d38828984dff37a5325dd79f04b6346,222837,66529041489,0.014825132018284292
0x9f1b49f73bdfc2ac700b329b28bd67ee4c4691f42095f90958b497a282ac9a22,295064,64793143732,0.019118124162138848
0xd269f8f568827f23d75d650768f8e1c4541a912c8df764d38484ffbaf06373eb,222849,85068438964,0.018957416554688435
0xc7b87dd1406a2edfa2eb01ac3e1ae88a416cc4601e07b875af33646e95879016,250712,159459803787,0.03997848632704634
0x6d20823538f893997fdc353f1d309a2d235137fe9d478b4e347b5110c8d2edc5,243554,129502763775,0.03154091612845635
0x02d2766508c143396c6c5ce4427664c1d80f1a8538e2f42ecc9be3ef9fa3e8de,228020,134184605175,0.0305967736720035
0x03b751c866b5787d026e8514709f9bce5af375318fccc35c2af02815c31d8138,222849,130050723871,0.02898167376392848
0x9bfeb3f6ed354a0cece2efd3828a4491ac4c2a896cc46fad000684b9bbe00af9,222849,200355954583,0.044649124122866965
0x49b9ac3491454d4dc0a5748f00ea5173c19cd5ddc3b460caf0f0edfd6165594f,227045,211225831416,0.04795776889384572
0x1bd9fc0e28d9dbaf9b0547dc1e936e5f292304498dbbb417c460044e7c57801c,173540,65242126194,0.01132211857970676
0xeba283da69679ce93ad06f2017aead25961e1fa4e568b5829c49124176466690,230022,90860388723,0.020899888334841903
0xf830474245bfd7696e881479dea4396d62544db006a2f80ecdebd73b8b804a26,268171,111214045931,0.0298243819113622
0xdd2b61770a5136a9ef08497c4e99b18ab2f1413fe8bf6e1f3ba864f45c77c8ac,222849,123909338779,0.027613072237561372
0xf7a736547f94bb3516cf86674fe0236ba857a14926ed4e03a82dede14846bd24,215322,63635392327,0.013702099946634294
0xb1b17ba36fa36cc722ec762ed0c5879284418bad961d1252cdac4266832c988d,280092,73667611777,0.020633708717843483
0x601d75ebfd9265b86dd4be5d6983831332da02284a943a9ed0fccefd5cab128f,227045,60315036151,0.013694227382903795
0x68cc387748b4effdb5507212982de46558bb4b1fc72857f367ae9fcab869f37c,222849,117335936937,0.026148196210473512
0xd67993df36a51898925e2f950af15abc5a17f82b04c9dd1285f98e6b220790d8,222849,98790123612,0.02201528025681059
0x0fd759f86c9e247a4485c2531a8e695cd6944fb14c277ff4d06de4d1d840904d,170303,71411883947,0.01216165807182594
0xdf0e0772edf7096bb60b39d70696804c9845e5e9d85576e3ede6d08802d71f8f,270612,106751986362,0.028888368533393546
0xbbd02e251f80bee400c0ee25b2396ebc21d2996e78ea36573b53fbc0b048b7be,283701,57175671604,0.016220795209726403
0x90977f178338835f5d183b6ccef561e3332b89e88ef662abe56b8109a26201bf,222849,59295248011,0.01321388672400334
0x99412289f8de71808e7232a656bcfa9b4ba46168f2582d01965274052b311788,259214,65119953822,0.016880003710015908
0x58bef46707e49108138c5d9b8e95f7f1412d7432f103fc4cb8aaaa8dbdcacd44,271632,63854418007,0.017344903272077425
0x31a4974437529feea5a8905fcef4b0d80e1cfab83ffd47fae009fa10675f8df3,225266,50186386707,0.011305286587939061
0x6439bce694043786175cac116218eeaba585c744b71ce90fe6601b018c70b8ec,227372,47453424951,0.010789580137958771
0xcf125cb27624f04d6aee60bcce99b77dee805d6846308a54d043a1097e466480,198784,31986444079,0.006358393299799936
0x40fca283fa5f7ba28f3549ef1b69de54762e940e6b20eb4cac1adc7d55bf8e03,242478,45583562692,0.011053011114430775
0x5c56de3682b8d739a15d423a5a24cc0d6c72fcb4c419b9ff0ab2780f28bdf96e,181872,30449838450,0.0055379730185784
0xfbced5cf4a6151d6f2028b62f4117e3198dfa82000b2d5128ef2d5b58a989574,282572,52681273633,0.014886252853024076
0x1b59725337b2d4fee685b6ceb6a853578b0f9b82706a3d93deeab01f4b67693f,222837,45563195305,0.010153165752180284
0x8d51f7fd3109dc9810731b9bac9b73410752b1d2049efe3d5318008c0546807f,237461,57382011481,0.01362598982828974
0x7b01a0a74fb66cb21e1b12c1d042c75a70e071813d9b733282fbf0c8540aee75,287562,46101138949,0.013256935718452338
0x0bdc05ba0979941f2d23541b20531d1d04857cc2f36bc2adae3f2ebf01226401,339102,47496914307,0.016106298635332313
0x886574c878dddbbf90930eea06b6b6943042086c7978480cd1b2ba138b6577e7,270049,47024365318,0.012698882829760581
0x67ad39a112020b4401c73341f4e892b43d1532bac1ee2dd1235ef74d0c6e02a5,222849,51524950914,0.011482283786233985
0xb5d9a78f11f3758ad45ec930455c8c29fccb37f09b863f2ad17ad3946670d3ba,222837,45937866255,0.010236656302665436
0xd21f3ecbb3f833913a57acf0496de1d1ae9ca88fe515aec58342daba25ac52b4,282584,46140178471,0.013038476193049065
0xef9b5a5dd3251174fcfc2a7fd32bcd2df1eca1c8364a0c808a0ed5e07fbad8c1,277104,48513945604,0.013443408382650816
0x2942da67024bbdb14c34cfde9c4c852c8ab8bd2e3e8abb1a7d31a93cf57c4cb5,227033,57178223547,0.012981343626546052
0x2ee59eb6493c73dd210c900a6efc762eb81a169e7e92c26dcb7d8e3f9092606d,304846,33467910413,0.010202558617761398
0x8dd5b2b957b6eb397b850d7f70d381526800ccb05e0264ee2a1f09a5db8b79bd,265589,33854229817,0.008991311042867213
0x117af627ecd66d03dbefe70852125ff131f7c867b2da634fd2b07a7b9247fbf5,276254,48902080501,0.013509395346723255
0xba35dd268ebaa228ac4c19472d6650e3137dc2f8805d77e4a82dc31491a21499,267465,63386208433,0.016953592238532343
0xe562b3aafe94d152cd223275e8cbad4e401255f5ef4a917e573477cb549f63d1,227069,61641861207,0.013996955782412284
0xfada3bcf19da230b29fb17ac246d8366819466d65e3bbce790b587255ff42a74,228103,69178185552,0.015779751658967858
0x8ccce5de8ee83dd8fed49e841d3f319ce6f8b4b87846ee4b1437ab93a7cad4db,185492,32529435761,0.006033950098179412
0x417a8fef34dcce7df3147888cd43cd9e6c2ec44cdae84f667325b246e54e9441,215751,45230342220,0.00975849156430722
0x37fe0761561e94b3594b0741095fb7720faf265f2e3bf2a8b1ccf93af2cfaef7,215751,45323792322,0.009778653517263822
0x972920ecb826f5a310c0c7613aa5370fc401e5912bd3c6fb4a3996e534158283,215751,45080479059,0.009726158437458308
0xe204a4a94650bbf7dee69462a1afe19e2209d588f8c8fc21462c87b36e59fa9b,227045,56454505795,0.012817713268225776
0x8b9758ccbb52be4328b435ad730cb70fd6e199f61160221bd258cb1990454cbb,222408,56557135921,0.012578759485917768
0xeeb4b305d6d860c933e0435746b1a03b7e1179328f774177731e2fbf45095f97,167220,33682088755,0.0056323188816111
0x554c287f309d75f126f2efa9af71eb4dd5e2bceacceae83f6c94ffeea2a09756,259876,67393717231,0.017514009659123357
0x811cdd5ac83b5b7fbf2cd62106a71d99e06dfccd07d4f0c84074669bf7239872,274964,54379138650,0.0149523054797586
0xfa1d83df43aa187f5b8841b687ef70c8cbcbfdee9c02459ffa92cdb3f6f27de0,222849,61749748689,0.01376086974559496
0xfeafeaf9254b2d9141126186d5b998e40888c3c5fe58d47ac49bda236da199fb,287574,45154183471,0.012985169157489354
0xaf4c1de542d79ff8f51dc1bcad3188d90b9ea524ff0cb5fe9eb5d911e3c3de6d,249587,82384842685,0.020562185731221094
0xfe36522027cda108a1ea52c8105913caad349e84142ea784be7a6098f011ea5e,222825,71713842406,0.01597963693411695
0xb6f2b5b6a2dca17edfc3fea24545b8f336ff37840eda72ce7362888e9abd57fa,227033,86952870555,0.019741171060713315
0x8c0e2d50043b044391b1994298087665bbc16d2ef58c3c9d037d9e9e142c6bd8,225246,62626880625,0.01410645435325875
0xc452a4db72e4cc4b30bdc02bb722d88fbf9cd8cc1ec977fd15d5ccd7d7fdfe61,223555,63456050734,0.01418591742183937
0x9bfc9f102b030e840fb47e6fbd1a90bb3548a11c98fd2c3737f302ede3aec51e,237440,60877598637,0.01445477702036928
0xefeb13b4dd8d2097c59912e21871872b3c6d402da144581c24cbbbab622c0936,237428,48748534082,0.011574266950021096
0x6412dd137d43a2aac02e139252a9ffe72646e863d85f002a8a1f38e20256355f,222837,45581221429,0.010157182639574071
0x595051a74236873a59c81a84bffdb8182d59cbb0cf8d562a0e6fefebfbf1d88d,237452,63669215894,0.015118382652462087
0x6e822fdbbc5b08ec87ab7116fce215b11141bbec4039088b12a8697226a992b3,186164,30057950370,0.00559570827268068
0xc4664d7c7d580c766754ade0fe54f640d6e22843e5231bcd8826a0cedc79f338,229934,56577684198,0.013009133238382932
0x9e6aacdcd86a334155b2f7e61fd5cb9431511b341aa2b01b9c75254e7ebc4610,242778,57811392323,0.014035334205393294
0xa6805ef11c31cb81119de8e28f469de68c04115e149193841eaae4db88edc5a1,170303,47070463693,0.008016241178308979
0xe3e5a1163da453c7338ae2204c936e4f30a5c5037b61430194932c0dc59df922,177124,62120715027,0.011003069528442348
0x2896b491e4130237a3095150bddce893669de0fb18b1aad652a7b43eba8d865c,222837,51743750096,0.011530422040142351
0xd35af00c45dcdf79425907248d3f19abe1175b40c49b9426f111caff95542207,253286,47609490898,0.012058817511590828
0x6832c63db87e78a2bf27c75086ec2ff9da1ac6b52e60bc26c0004ce9fba41f74,250288,47609490898,0.011916084257878623
0x0035dea2f3732b6d91a823c0b22ee4f953fd2399462471a6ea5aa93bb10e7bf5,347719,47609490898,0.016554724565561663
0xd5375789b1a64e47199964f5194afe7980f4a9430499d2fa9e84d1aebd064920,222837,47609490898,0.010609156123237626
0x7c63f1ce063727d61a518abbd66cc739f6dbdd1d443656f1a653b971ecd188b7,273312,47609490898,0.013012245176314175
0xf2f38f85da28133728cd32eccaca18dd372f3e87fd213128b54e716a24af5c13,267465,47609490898,0.01273387248303357
0xaa0e665cf392f4661e8d26c7df81db2f372e892b67848767377e65ff492055dc,231338,47609490898,0.011013884405361524
0xa16281f1a724961f22f29b264f9ffa3446dae513c837fdadba4eff0ea62d51c7,177134,27019656742,0.004786099877337428
0xc10b51682ca5825f9fc8824d87c8081a4c5a3d267f87ed157d31a3147b1e9e53,295052,47609490898,0.014047275508436695
0xc312b168bc7e0baaba62f41bf1ccd519b8168c8068839d68db2fbbaac7243dcc,219847,47609490898,0.010466803745452606
0xfc416a8885022400ea8ca2f95385c093f21e6a2b7124ccbfe5c7b94474b9c638,215751,47609490898,0.010271795270734399
0x0c81f91f6037e3f294688bd0af2aaf12da14cc4b7383ffc445262dc61d915633,227033,47609490898,0.010808925547045633
0x35c4d7e4780f8801108db9a99312b7089478f08b795f4d05c3bb3bbc8ce08f7f,250736,47609490898,0.011937413309800929
0x121879761725120a8ac23da328a9d3e0c30221f75138a7130f92c2c6f737b052,214886,47609490898,0.010230613061107627
0xe3097ef9c589b081551120824f55b07a0fed7112c8cbabf7c863c9bf058d91bc,227045,47609490898,0.01080949686093641
0xd5ea49261302e82d00ac74cbf0ee937ec508cdb071eff3c1372ce3da2f3eb704,222837,47609490898,0.010609156123237626
0xae9e4dea2f8f42b31e84d9aee3c761416ba2ed4185b447147a97636cf909827f,222837,47609490898,0.010609156123237626
0xc66c968b1391d7b2a90c6ec3e263e82264ef31f445eef60c96634708101d3e05,280104,47609490898,0.013335608838493392
0x64dd0f47231d36279b90009e8730c62a70770e978ba198f9a282c8c1445c8ba7,231338,47609490898,0.011013884405361524
0x3927b878776d3acdf2966a3b583c8c19dea408b7002246574479744594a4c78a,295094,47609490898,0.014049275107054412
0x4359aa593f6b3276cd348f21c1653991703ba8a64ef65ca3e075828acf03479a,227045,47609490898,0.01080949686093641
0x6d9fd7dc5ce81f36259f946b6725ea3dcf0eeb39b49faae51f3b908a985e9022,286206,47609490898,0.013626121951952988
0x084a022aaf2e61a1c7639b2c4494d82a7839665fc19f76fa1451931b8845dc05,320960,39495527964,0.01267648465532544
0xe77b243b323b57783410dbde980cbe2cc0b8e2a5dd370dd7cdb7b0c24dfd1863,242334,47609490898,0.011537398367275933
0x4d2c6a29166b01499e1db3eb07509f996c929c657af9cc45f14e43ecfb3ffd89,222837,47609490898,0.010609156123237626
0x8ec155f79c61260e3bc727fd71c4bf72ade7e6c5df59d0598ceb1ae5edf6b795,238996,47609490898,0.011378477886658408
0x23ebf1fb1d69d6ed10e714df5913c5c67ce9445df337559c0d978147979324b0,262896,47609490898,0.012516344719120607
0xcf215b55a23ae4599e8eae8571d5ff18d2ec0ba1bd64205d46428101a7d1f29a,286698,47609490898,0.013649545821474804
0xfc40f3c9ef7dacd22a1891880d726b98c6f02188e19f3e9ef699151aa4ec54af,243950,47609490898,0.0116143353045671
0xd5d9c968491331afa2f398cb73e06aa72fe9f3394de09c396297472030f132cd,225246,47609490898,0.010723847386810908
0x9c543449bcf7bcb9fd7af11b48cc03896835531952674276fa38808dcf9282ef,237440,47609490898,0.01130439751882112
0x8be3053c6497741c71f50922baa83463955c9487f78a5a047f84d05a9fe233f9,288638,47609490898,0.013741908233816925
0x983460bc269ffd7c4db8bb72152bb0c1b03de0f6e28ba7a6698ac9995ba711a0,219734,47609490898,0.010461423872981133
0x3793cf5863066cff9126551a3eaf84839a9e075b040020d61fa0c1f421615d6d,256734,47609490898,0.012222975036207132
0xdf0be2d98f8f85546c07b3cb731c4945b2d32150311279ab2a9470db8d4a3e74,185304,42905125306,0.007950491339703023
0xdb2aadf96ebe0929e7f10d0ed012118d9e22c0f425aa1d02d86267e51c4753d8,279756,47609490898,0.013319040735660889
0x8dd25a772d61c02f89ce99c43a8422a2e6adf5f0a9c2b8ec627f70de1bcef1c1,245917,47609490898,0.011707983173163466
0xe4bf2455d595fed0e7f25eeebe242109af128e06ecec0ffadff08a003c7bbc21,249386,47609490898,0.011873140497088628
0x73ba20122cba99e6598a09107fe157fe2600531146bd178dad2db777eec3b771,228020,47609490898,0.01085591611456196
0x09c3ffc4911926eeeb37eb34128c7f1b05d9787d41946046405c80873f7c7d18,234490,47609490898,0.01116394952067202
0xf2e46efbdb894d1bfff3e21321471e1e7e16e01f38225e32a8814fc363b051bf,250288,47609490898,0.011916084257878623
0xba8acd37ec876a334c3808c9a3da553d1e418dabca1449c1d491a5532db572e9,223236,47609490898,0.010628152310105927
0x5b738973eb0bc58bd3d96a6c038d630485a484014057aea3d86a185ab3d6316f,227045,55130858675,0.012517185807865375
0x95ca4004065e562acd61beea4ee4fe895411e44e62a83ae408a275aeaf6dde1d,270612,57475645636,0.015553599416849232
0xf54039bb3c47550cfa165767f28bc6ea16bd4a97f795666e4a1db74450fc58e5,239939,58647780209,0.014071889735567252
0x9e28e1be943e7da8a9b15cc72d57f4a91a900e562adbd0b810560a6e9f4f03a7,303684,77478378238,0.023528943816828792
0xd48a73047226dd9b51fadfe23413c6c367aa629863b736140a3940516718fc29,277128,113197097982,0.0313700853695557
0x44e90ad85f187d9f4eb185afcc061045b48cc32a943285cc406dbc9565d77b5a,222825,137215101103,0.030574954903275976
0x5de3053865227d9b8e44d72a7c77bac57bafb02cea90a7a65b21c43e8ef15ca5,267465,64996773066,0.01738436190809769
0x30f4bc5c0d588826435fa57e9ab8d9aeb25e356e40c46fcf3c5df0786df3d19e,176465,42238760336,0.00745366284269224
0xfba572e47077a031c7cfc4afe20eb7217db8d39afa907198fbcfb9a17cb16918,197315,40431324031,0.007977706701176765
0x8b6499ac2d5f0e0f331bf8a2c44514bddfa39bc1ed65dff991ed08e97c6e0f70,176475,38051329012,0.0067151082873927
0x0a46f516206c1b97663fb0fd037567956d651623f1d353c991f4d48afc7de760,283521,57535515603,0.016312526919278165
0x72b5d373bc70dedb3f217b651ca9eaae88befdb185fa1a83c55825571549ff9a,184433,45052669961,0.008309199078917112
0xc6827c66b9091d00c4b16b4ddd55adaf773098d9f670b6187fdce13f7dced5d3,320970,67402817666,0.02163428238625602
0x59e76a5ecd59a62cf876642db12295ccd7696d043cdf6bf360b709726054d00d,224606,75121110252,0.016872652089260712
0xea9c8f5a8c11725f1f47a28ead4878519b392b1487369a6a3e42e217ef8420a1,244704,73128621033,0.01789486608125923
0x428f2aaf5cfad0581a3362db36fc71c3a470a9af075e3e91ce6d11cf60cb5488,232444,73989518424,0.017198419620548255
