time,function,tx_hash,tokenIn,tokenOut,tokenInAddress,tokenOutAddress,uniswapPairAddress,execution_price,eth_amount,gas,gas_price,reserves_after
2023-11-24 03:04:40.447967,BUY,0x24e6d56a07274a6f202e65ff1e83b42ba40c814882d60de7224fbcf213eb370f,WETH,BORGOBOT,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x07F1f0dcDEd2ec17815524Cb16A82F25A78C9f6C,0xfa716121a08a204dc86a8252beb0b3968bc654f7,1.8839778019842674e-11,0.05,600000,44808941362,[133548610787373711358, 4150686479074037325]
2023-11-24 03:56:26.820398,BUY,0x154bb60de02ae4fa2303944e3527af93680b98e49a1ec520ecf3b98964be8de7,WETH,FROGEAI,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x32C1d076c34104a27bf4768357080211a6f81295,0x16f02f048eaec25b8b97e3c9574885e189f284be,1.5260860367659002e-26,0.05,600000,36401650474,[288259548630033188898554282, 2614028408640330498]
2023-11-24 05:09:51.613532,BUY,0xd077fc52f8a25e878c3b38e54005f6c5fe0a9c0c1b57da02ecc518ca7d0ba06f,WETH,BFROGE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa4A650eCB508125d44d5B7229f6Ab51c75374Bc1,0x20eaa587208a36ff5868a7fae96167111ea635c0,7.636180915878575e-27,0.04055192723710365,600000,36228309832,[351508274726360460152752998, 2853775446476420183]
2023-11-24 07:47:13.856547,BUY,0x0c7c827d1e57d9ee3461dcc875ebc10f690da57c7e55816074364ec545d84164,WETH,HOPPY,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x28AEfa23142a05401782f503c6a680EAdA432712,0x7624a467d070cc9dd97dd9a656d1b58dc1604038,9.724797777756663e-09,0.02940168873359199,600000,47912453646,[212301550338418305, 2088517121997927683]
2023-11-24 07:50:39.832817,SELL,0xa29d2720d7155009475e5bb577d3ede63d915cc032f198f7c68fcfafb355ee99,BORGOBOT,WETH,0x07F1f0dcDEd2ec17815524Cb16A82F25A78C9f6C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xfa716121a08a204dc86a8252beb0b3968bc654f7,1.0383197541219033e-10,0.2755658142649852,550000,28141397756,[77553579487161488752, 8058179705525691279]
2023-11-24 07:50:52.216346,SELL,0xf37d67e16452c787985061ab8e49badb513b8ce98f1eed2179ad08c98ad29221,FSD12,WETH,0x407a12CF3F2F1A449cB0E1b91Aba9A7478BbcF56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x85504b373ff47051659254bd01e9c475024254fa,4.116570918844875e-07,0.09857921419751765,550000,30689808990,[1504163749235072, 7064109262378276760]
2023-11-24 07:58:50.143241,SELL,0x10f205ace1f2fc037c7bf0f70f9c41da5140a5ff85293a1564898c6b80482575,3AC,WETH,0x56d50Fe110A90bEDA2eBcf9a9cCC6B0d98c5aA5D,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xb958e9e538125a3fb25053233d36a157472272dc,7.455568718461642e-26,0.06384193706733438,550000,27554861530,[180278466783058918376853997, 13417194622399868478]
2023-11-24 08:30:14.994950,BUY,0x56624c24d0789dadac8fc678a2b4dd83785e186ead026a96afa5301ba39d060d,WETH,STARSHIP,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x6e06DB0B95b9F27871a129c7db169a973Fdb18a2,0xe8879faf9db721ca5c98d6ef5716c0d809658aaa,2.0726793795255127e-09,0.05,600000,48932150130,[1905664492964956604, 4046710356543980195]
2023-11-24 09:30:40.653614,BUY,0x21dea65128a4369166ef69d8bd2c456b9881309b4cd1d080eb0a43f9ac29539e,WETH,ERNIE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5888A97D2C1C8F5FB4457af248A474EbD5165644,0x1d4ca6055c47170dacafe98050ac55f81b9e38ce,4.373575370837107e-12,0.05,600000,46044455520,[396125991231008239124, 1796926677524879174]
2023-11-24 10:01:39.312718,BUY,0x8636b2dc14385a562ddf9575c8e657f60c83a9e4bbad5d53f3f430e567ea01cb,WETH,Kermit,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x75275E6996bd8524815d4Af03D97Fe61810D5bAe,0x4e8b31a2ad7a3987a1e40d374d04dee9940d6c75,1.588274479079948e-08,0.05,600000,50577030513,[214409630281765062, 3445197198139581692]
2023-11-24 10:54:27.508507,SELL,0x86533ccae077954259cc92059d28f39efd9655259be73288e54a8f822319ecf1,Xeno,WETH,0x451fd37983D494Bce294295F78a426832376B7dF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x82701111940bccc99127ecb209a651141822a69b,1.701436839823568e-08,0.7447564032914659,550000,30038439750,[793394373957674828, 14370462256777884753]
2023-11-24 12:09:38.796513,BUY,0x981bc3f93ed41b53f57ced2888f0fc6b1f2be8fd2b929f0289f85591dcfff482,WETH,SST,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x15F73a3AB443ee6EbF36c605C7868159cE5d028C,0x4e293c4925f71c6ffc4d6636dc532caa00d863ce,1.2176576089547656e-08,0.05,600000,44849791896,[590557491831749978, 7653326522331175377]
2023-11-24 13:21:50.884653,BUY,0x38f0c65b51afe00da7f3b0508e510dbaf8020491ebab9b382f09936c9aaa3626,WETH,Unicorn,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x733ABFb1b610Fc5E1b1dd6c7B9d59B4D40A405f4,0x398b306796a2b022e65477aafe1ed8317497fe5e,4.25516158784831e-15,0.006772741459627293,600000,47649698322,[291373241857377014145181, 1283062386712881551]
2023-11-24 13:22:04.147778,BUY,0xfdc01b01adb316106af232b043cf264cd59af08c0910647c75b527e922f663a6,WETH,DRAGON,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x49f4755270b0fe3a457A489cFa217E8e2DE4215d,0xa66237f3ced5897ef42aed190edc0ce4a51ca8fb,8.671486282064491e-10,0.05,600000,49310881083,[2929668218987515909, 2738815660178587628]
2023-11-24 13:45:27.376326,BUY,0xfc838535a409f07e370972ecf5cdea118c2b668bb85f9e0e5df4859c7597d67f,WETH,ALPACA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xB8F53EA49481EFce481803BC4E372a06b165DbFB,0xe7a435d76f5d307ed2bcb3bcd462fafd71a44bf7,4.40519557997439e-09,0.05,600000,49423056574,[421541069933386292, 1901399945474084023]
2023-11-24 14:04:03.046989,BUY,0x51260773f2c2d553d3ccadeed03e947663af500b18086471b1f825a00d418049,WETH,ALPACAS,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x30F9FE77F7DE29DefBcA00a465ab5e2886Fb8161,0x59aa13d0ee9b8dec04690db38d8ea455353b24c8,2.291758669286047e-09,0.05,600000,54731618499,[1818354501248826365, 4204728002996087474]
2023-11-24 14:20:16.708861,SELL,0x8c257ff6ba3406c99bd5865f34424639de6463a7fd39a1111012cf4564f04590,DRAGON,WETH,0x49f4755270b0fe3a457A489cFa217E8e2DE4215d,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa66237f3ced5897ef42aed190edc0ce4a51ca8fb,3.1330907199699468e-09,0.18065477001619762,550000,37226963260,[1653028572193798652, 5013474131764657883]
2023-11-24 20:59:15.733570,BUY,0x9989942e81e816778c4e167cf674a49040de881a15c329b2fc6e1b6430157118,WETH,Dusclope,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x768c7F35303975D748055795bbfa896EA398Bb01,0x08994406e035cfc85390c56a7605cc260f542d22,1.1088575389216794e-23,0.05,600000,50895625285,[657668062127882746064107, 7612136080112280538]
2023-11-24 21:43:39.501869,SELL,0xa2f32c1be14bc1f765bd3e0e84d36cc2a108122f070ccf2a239a2f8e25a41b43,SST,WETH,0x15F73a3AB443ee6EbF36c605C7868159cE5d028C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4e293c4925f71c6ffc4d6636dc532caa00d863ce,3.224656041927528e-08,0.11209958349946901,550000,29777984491,[408266258600040752, 13092360071813654105]
